"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"Fkbp11","Fkbp11","neonate",0.166399396767114,0.0857866929344058,63721,0.510388632577214,0.0964078548179231,0.310060100817643,4.04411764705882,1.96078431372549
"Wnt11","Wnt11","neonate",0.338241429827202,0.0857273374409414,64009.5,0.512699442522107,0.197453101686925,0.452047584561344,8.82352941176471,6.10021786492375
"Ldlr","Ldlr","neonate",0.277888762284287,0.085567583751326,63602.5,0.509439478405741,0.278786840979568,0.543934404024714,6.61764705882353,4.79302832244009
"Bmp1","Bmp1","neonate",0.159955747568478,0.085556282383703,63737,0.510516788414712,0.0923672067291152,0.305947193052917,4.04411764705882,1.96078431372549
"Hdac3","Hdac3","neonate",0.481407541956944,0.0844495698662484,63676,0.51002819428425,0.394690836459348,0.665832087901811,11.7647058823529,9.80392156862745
"Tnfrsf9","Tnfrsf9","neonate",0.604295274594708,0.0838531301388322,63800,0.511021402024862,0.404045959714381,0.669159172483784,15.0735294117647,12.8540305010893
"Nlrp1a","Nlrp1a","neonate",0.108909906464246,0.0834050983694432,63625,0.509619697552223,0.0306082475609596,0.155696034787126,2.57352941176471,0.65359477124183
"Acacb","Acacb","neonate",0.181796905261424,0.0832812511569349,63588,0.509323337178008,0.172017479044722,0.418296162457532,4.41176470588235,2.61437908496732
"Lamp2","Lamp2","neonate",0.596255801322415,0.0832401426095586,63743.5,0.510568851723696,0.421628572882572,0.682408583058319,14.7058823529412,12.8540305010893
"Ms4a4a","Ms4a4a","neonate",0.26057050709948,0.082961394843428,63796,0.510989363065488,0.19638863967101,0.452047584561344,6.61764705882353,4.35729847494553
"Ndrg1","Ndrg1","neonate",0.328924463380056,0.0827845905212306,63649,0.509811931308471,0.31058279978081,0.57480037015321,8.08823529411765,6.10021786492375
"Il21r","Il21r","neonate",0.651314503807348,0.0827700596467239,63622,0.509595668332693,0.478563196945189,0.726114355938079,15.4411764705882,13.9433551198257
"Clec2d","Clec2d","neonate",1.85873811146408,0.0824148163189564,63412,0.507913622965526,0.688972768893745,0.854445974513748,43.0147058823529,40.5228758169935
"Pgr","Pgr","neonate",0.194809940277075,0.0823310023067484,63759.5,0.510697007561194,0.124424921665665,0.34944125887512,4.77941176470588,2.61437908496732
"Mmp1a","Mmp1a","neonate",0.19824227058458,0.0812765555579889,63641.5,0.509751858259644,0.169315495228069,0.414760562020601,4.77941176470588,2.8322440087146
"Ifitm3","Ifitm3","neonate",0.660963911279918,0.0810585562997584,63610,0.509499551454569,0.491454960593171,0.734603591771201,16.1764705882353,14.5969498910675
"Sorbs1","Sorbs1","neonate",0.565260639061779,0.0809081552352667,63658.5,0.509888023836986,0.433355674462001,0.692396806792652,13.6029411764706,11.5468409586057
"Dcn","Dcn","neonate",0.305890601320254,0.0805107382793277,63702,0.510236447520185,0.276223223316712,0.543934404024714,7.72058823529412,5.66448801742919
"Tnfsf13","Tnfsf13","neonate",0.221638482925134,0.0800878657324297,63683.5,0.510088267333077,0.191330023326154,0.444913699974889,5.51470588235294,3.48583877995643
"Csf2ra","Csf2ra","neonate",0.764536944779692,0.0793428519356223,63680,0.510060233243624,0.489371825887092,0.73368979008937,18.75,16.3398692810458
"Tnxb","Tnxb","neonate",0.228742155300211,0.0792491888574612,63464.5,0.508334134307318,0.294823481958412,0.558819413521933,5.51470588235294,3.92156862745098
"Gadd45b","Gadd45b","neonate",0.44827007069162,0.0785951013655097,63677.5,0.510040208894015,0.376868105468651,0.647823277848698,11.0294117647059,8.93246187363835
"Mx1","Mx1","neonate",0.403203582068106,0.0785020986871723,63683.5,0.510088267333077,0.348602113371723,0.615143906250633,9.92647058823529,7.84313725490196
"Gper1","Gper1","neonate",0.15193143195111,0.078228941532635,63623.5,0.509607682942458,0.105569904512916,0.32485553950425,3.67647058823529,1.74291938997821
"Itga9","Itga9","neonate",0.157180861066514,0.0779893244314413,63713,0.510324554658465,0.0984805469845393,0.313182394552976,4.04411764705882,1.96078431372549
"Kir3dl1/2","Kir3dl1/2","neonate",0.257176074424586,0.0779266374452791,63598.5,0.509407439446367,0.262741197359845,0.524746168586225,6.25,4.35729847494553
"Npr1","Npr1","neonate",0.809003736536847,0.0773235964561856,63684,0.510092272202999,0.498788716197845,0.740018378049482,19.8529411764706,17.4291938997821
"Igf1r","Igf1r","neonate",0.215223803561233,0.0772070107727815,63495,0.508578431372549,0.259065874824734,0.523513523215414,5.14705882352941,3.48583877995643
"Vcam1","Vcam1","neonate",0.305748439051918,0.0772058936260278,63674.5,0.510016179674484,0.286693216274584,0.550738220858883,7.72058823529412,5.66448801742919
"Ccl11","Ccl11","neonate",0.208496686487619,0.0766982652639922,63795,0.510981353325644,0.148490321964214,0.38360470863754,5.51470588235294,3.26797385620915
"Apoa1","Apoa1","neonate",0.138574595284827,0.0763808137624016,63747,0.510596885813149,0.066413829195351,0.249866368708547,3.67647058823529,1.52505446623094
"Krt16","Krt16","neonate",0.181362431282639,0.0760468316292529,63553.5,0.509047001153403,0.185087284500188,0.433173762081427,4.41176470588235,2.61437908496732
"Slpi","Slpi","neonate",0.205455983764846,0.0747518833446141,63829,0.511253684480328,0.11933162540992,0.343854423507775,5.14705882352941,2.8322440087146
"Tnfsf8","Tnfsf8","neonate",0.329725306302185,0.0740912326558078,63463,0.508322119697552,0.385340672816691,0.654488331853904,7.72058823529412,6.10021786492375
"Smo","Smo","neonate",0.224079356118261,0.0739631696339361,63651,0.509827950788158,0.223222825788132,0.483916758741249,5.88235294117647,3.92156862745098
"Etv4","Etv4","neonate",0.190502182792103,0.0738563181236693,63527.5,0.508838747917468,0.22124552892553,0.482305031195586,4.77941176470588,3.05010893246187
"Cdkn1a","Cdkn1a","neonate",0.489061181531899,0.0736355429206183,63562.5,0.509119088811995,0.441585995609966,0.697719869450295,11.7647058823529,10.0217864923747
"S100a8","S100a8","neonate",0.393755050995078,0.0734453934645762,63738.5,0.510528803024478,0.324420301497079,0.594571765795199,9.92647058823529,7.62527233115468
"Ikzf3","Ikzf3","neonate",0.718014590427405,0.0721510437276218,63478.5,0.508446270665129,0.553770711658078,0.784095287149373,17.2794117647059,15.9041394335512
"Ifngr2","Ifngr2","neonate",0.352833695129026,0.0719871310351977,63512,0.508714596949891,0.384854784234189,0.654488331853904,8.45588235294118,6.75381263616558
"Dll4","Dll4","neonate",0.120384555442747,0.0717816353884566,63455,0.508258041778803,0.115744498972671,0.338408403154701,2.94117647058824,1.30718954248366
"Cd59a","Cd59a","neonate",0.827953942082378,0.0709790261659059,63604.5,0.509455497885429,0.531140135946046,0.765240918407814,20.2205882352941,18.082788671024
"Gdf15","Gdf15","neonate",0.345616430908737,0.0704427092921407,63470.5,0.50838219274638,0.403253527516513,0.669159172483784,8.45588235294118,6.75381263616558
"Ccl28","Ccl28","neonate",0.117744651928049,0.0696711819327341,63450.5,0.508221997949507,0.117343746824162,0.341083718902884,2.94117647058824,1.30718954248366
"Tpsab1","Tpsab1","neonate",0.102850121687718,0.0696575859210243,63491,0.508546392413174,0.0668527904241524,0.250572300950677,2.57352941176471,0.871459694989107
"Hcar2","Hcar2","neonate",0.220436932132496,0.0695106318934679,63546,0.508986928104575,0.251623910268544,0.518429010498519,5.51470588235294,3.7037037037037
"Rspo3","Rspo3","neonate",0.140743227546419,0.0691894561795564,63618.5,0.50956763424324,0.107031335306449,0.32636430893184,3.67647058823529,1.74291938997821
"Msmb","Msmb","neonate",0.145308135202901,0.0691620162138128,63607,0.509475522235038,0.110453496025532,0.330697103716084,3.67647058823529,1.74291938997821
"Bax","Bax","neonate",0.833652037723918,0.0690663540963501,63576.5,0.509231225169806,0.544390539538845,0.775367668457469,20.5882352941176,18.5185185185185
"Ncr1","Ncr1","neonate",0.538014248584933,0.0690190966656798,63513,0.508722606689735,0.485239671124935,0.731207511956014,13.2352941176471,11.3289760348584
"Calb1","Calb1","neonate",0.11538021882096,0.0688781828442002,63355,0.507457067794438,0.12553681365647,0.351573604537924,2.57352941176471,1.08932461873638
"Ifit3/b","Ifit3/b","neonate",0.297806354662055,0.0687894460004931,63509,0.50869056773036,0.350466199628094,0.61516690322044,7.35294117647059,5.66448801742919
"Mmp19","Mmp19","neonate",0.176113333951157,0.0685881526956859,63729.5,0.510456715365885,0.133113732556505,0.363601072215988,4.77941176470588,2.61437908496732
"Prss34","Prss34","neonate",0.144634483421895,0.0684153113532701,63501,0.508626489811611,0.156981222192717,0.399260914607497,3.67647058823529,1.96078431372549
"Tnfsf15","Tnfsf15","neonate",0.112035930528583,0.0679009596480593,63572,0.50919518134051,0.069318802091076,0.25502157079263,2.94117647058824,1.08932461873638
"Acvr1","Acvr1","neonate",0.212969560396781,0.0670912037833553,63348,0.507400999615533,0.337833139337999,0.602552071337242,5.14705882352941,3.7037037037037
"Vpreb3","Vpreb3","neonate",0.134164636099683,0.0666096131477946,63406.5,0.507869569396386,0.172879780877207,0.419160831746284,3.30882352941176,1.74291938997821
"Tnfsf9","Tnfsf9","neonate",0.356237025598116,0.0664137162645739,63270.5,0.50678024477765,0.506203104130132,0.745471927352647,8.45588235294118,7.18954248366013
"Actg2","Actg2","neonate",0.337632604561453,0.0662692618791169,63312.5,0.507116653851083,0.474156078360027,0.726114355938079,8.08823529411765,6.75381263616558
"Col17a1","Col17a1","neonate",0.15864709695536,0.0659528691377098,63452.5,0.508238017429194,0.208170417535914,0.468500917118072,4.04411764705882,2.39651416122004
"Gzmf","Gzmf","neonate",0.241206351792526,0.0658415160197342,63582.5,0.509279283608868,0.269301547803675,0.535915455409709,6.25,4.35729847494553
"Rb1","Rb1","neonate",0.62154553021577,0.0657911422264154,63486.5,0.508510348583878,0.521197409122947,0.759760450330529,15.0735294117647,13.0718954248366
"Aqp3","Aqp3","neonate",0.211228858717739,0.065568299787709,63344,0.507368960656158,0.339929784721977,0.604117638801803,5.14705882352941,3.7037037037037
"Cenpf","Cenpf","neonate",0.467862840823071,0.0654021335073145,63485,0.508498333974112,0.465535271774305,0.720712214222021,11.3970588235294,9.58605664488017
"Atm","Atm","neonate",0.363327559541892,0.0649751444851286,63413.5,0.507925637575292,0.4408136103833,0.697605031035159,8.82352941176471,7.18954248366013
"Tpi1","Tpi1","neonate",0.914367777857521,0.0648914775402206,63508,0.508682557990516,0.583689959044623,0.800466147410576,22.0588235294118,20.9150326797386
"Itgb5","Itgb5","neonate",0.188053991222582,0.064881155264668,63383,0.50768134051006,0.296234737305628,0.560367494052084,4.77941176470588,3.26797385620915
"Yes1","Yes1","neonate",0.183822992505043,0.0646735333608917,63408.5,0.507885588876073,0.25742680726318,0.523513523215414,4.41176470588235,2.8322440087146
"Havcr1","Havcr1","neonate",0.16119912653508,0.0646003136169811,63340.5,0.507340926566705,0.272381811997231,0.540965471237529,4.04411764705882,2.61437908496732
"Fgf12","Fgf12","neonate",0.079863276184044,0.0641587194101191,63302.5,0.507036556452646,0.0592782247500231,0.231254629795122,1.83823529411765,0.435729847494553
"Ephb6","Ephb6","neonate",0.20455857792787,0.0637983516187525,63440.5,0.50814190055107,0.284104773204066,0.54874020231584,5.14705882352941,3.48583877995643
"Ceacam3","Ceacam3","neonate",0.206354575689971,0.0637220427336032,63348.5,0.507405004485454,0.337571647809585,0.602552071337242,5.14705882352941,3.7037037037037
"Igkc","Igkc","neonate",0.744710780082767,0.0621666161795723,63526,0.508826733307702,0.505820031932954,0.745471927352647,15.0735294117647,13.0718954248366
"Mst1r","Mst1r","neonate",0.124940096500552,0.0610856585501358,63402.5,0.507837530437011,0.174636145489248,0.419547559163326,3.30882352941176,1.74291938997821
"Il17rb","Il17rb","neonate",0.117694549182819,0.0610275102995943,63434,0.508089837242086,0.123356693399096,0.34939381624687,2.94117647058824,1.30718954248366
"Gsk3b","Gsk3b","neonate",1.18736911766117,0.0608158306070337,63426,0.508025759323337,0.644573505341433,0.829888237509282,28.3088235294118,27.0152505446623
"Tm4sf1","Tm4sf1","neonate",0.214704717461439,0.0599819087390666,63412.5,0.507917627835448,0.319629707431762,0.588185637980004,5.51470588235294,3.92156862745098
"Serpinb5","Serpinb5","neonate",0.205742334054238,0.0597077049880663,63244.5,0.506571991541715,0.379577290287541,0.65023807288089,4.77941176470588,3.48583877995643
"Cxcl1","Cxcl1","neonate",0.175583744318607,0.0595256821703911,63398,0.507801486607715,0.262539317142373,0.524746168586225,4.41176470588235,2.8322440087146
"Irf4","Irf4","neonate",0.220815426613065,0.0594788689992418,63292.5,0.50695645905421,0.388694867096363,0.657943603557002,5.51470588235294,4.13943355119826
"H2-T23","H2-T23","neonate",1.61704223343092,0.0585152447692128,63553.5,0.509047001153403,0.636091209536562,0.824685222247012,37.1323529411765,36.6013071895425
"Efnb1","Efnb1","neonate",0.220823748311236,0.0583121266451341,63279,0.506848327566321,0.39611497205899,0.665980821488724,5.51470588235294,4.13943355119826
"Btk","Btk","neonate",0.155654280422666,0.0578939959034218,63434.5,0.508093842112008,0.216245246680226,0.475238136643762,4.04411764705882,2.39651416122004
"Col5a3","Col5a3","neonate",0.141576118973941,0.0578502246135595,63362.5,0.507517140843265,0.229048650697827,0.490046147523033,3.67647058823529,2.17864923747277
"Srgn","Srgn","neonate",2.10825067562834,0.0577554494990218,63181.5,0.506067377931565,0.765655783738965,0.898026550461543,47.4264705882353,45.9694989106754
"Arid5b","Arid5b","neonate",0.265530995925902,0.0577412049814038,63305,0.507056580802256,0.428873741643033,0.686961259855706,6.61764705882353,5.22875816993464
"Itgb4","Itgb4","neonate",0.104476238257464,0.0577386840234816,63345,0.507376970396001,0.129651373881282,0.359062277110105,2.57352941176471,1.08932461873638
"Inhbb","Inhbb","neonate",0.285315438241609,0.0576149399573359,63277,0.506832308086633,0.458365872076336,0.714048085093918,6.98529411764706,5.66448801742919
"Myh11","Myh11","neonate",0.159048325943529,0.0575328923761751,63110,0.505494681532744,0.401312948365791,0.669159172483784,3.67647058823529,2.61437908496732
"Syk","Syk","neonate",0.203362391367963,0.0572774091551925,63330,0.507256824298347,0.347333454773359,0.615041580373968,5.14705882352941,3.7037037037037
"Ttr","Ttr","neonate",0.15941386620326,0.0572740197644916,63437,0.508113866461617,0.215110462362886,0.475238136643762,4.04411764705882,2.39651416122004
"Ccl26","Ccl26","neonate",0.32401370608511,0.0570892150249012,63378,0.507641291810842,0.438140052347398,0.695464853415452,8.08823529411765,6.5359477124183
"Ryk","Ryk","neonate",0.421012292934496,0.057084927880223,63429.5,0.50805379341279,0.475647821691455,0.726114355938079,10.6617647058824,8.93246187363835
"Twist2","Twist2","neonate",0.182594217273453,0.0569563173087285,63493.5,0.508566416762784,0.235813097362754,0.501291381813786,4.77941176470588,3.05010893246187
"Hdac4","Hdac4","neonate",0.534576943475375,0.0562521103588854,63213,0.50631968473664,0.614920446411199,0.815168623951898,12.8676470588235,11.7647058823529
"Rarres1","Rarres1","neonate",0.324038820882617,0.0556077946945323,63366,0.507545174932718,0.443926128674395,0.700307516279069,8.08823529411765,6.5359477124183
"Angpt2","Angpt2","neonate",0.186003911342805,0.0547615048179588,63163,0.505919197744457,0.412790020830868,0.674633044651094,4.41176470588235,3.26797385620915
"Bmpr1a","Bmpr1a","neonate",0.180135362162047,0.0542403259013423,63167,0.505951236703832,0.410263599809003,0.672751330607856,4.41176470588235,3.26797385620915
"Vhl","Vhl","neonate",0.331611756733602,0.0539438013335297,63254.5,0.506652088940151,0.503505108399433,0.743695693443311,8.08823529411765,6.75381263616558
"Cntfr","Cntfr","neonate",0.0686614481921936,0.0535128851713252,63302.5,0.507036556452646,0.0592782247500231,0.231254629795122,1.83823529411765,0.435729847494553
"Epcam","Epcam","neonate",0.0997773308449455,0.0534382771555871,63344,0.507368960656158,0.130068462033104,0.359219547498627,2.57352941176471,1.08932461873638
"Il10","Il10","neonate",0.262887378843526,0.0532769917659728,63289.5,0.506932429834679,0.437044376940713,0.694949352168884,6.61764705882353,5.22875816993464
"Ttn","Ttn","neonate",0.236181665299245,0.0531750355734992,63255,0.506656093810073,0.428212444747531,0.686961259855706,5.88235294117647,4.57516339869281
"Tnfrsf18","Tnfrsf18","neonate",0.646058654813498,0.0530790595546148,63335,0.507296872997565,0.591512525983649,0.805940136916388,15.8088235294118,13.9433551198257
"Cxcl3","Cxcl3","neonate",0.131792694037778,0.0526105732553458,63262,0.506712161988979,0.258277645854715,0.523513523215414,3.30882352941176,1.96078431372549
"Il12b","Il12b","neonate",0.233498737344037,0.0526098752244582,63243.5,0.506563981801871,0.434635549653286,0.693116788811649,5.88235294117647,4.57516339869281
"Qrfpr","Qrfpr","neonate",0.233281936349213,0.0521561552598491,63242.5,0.506555972062027,0.43519669989578,0.693116788811649,5.88235294117647,4.57516339869281
"Prtn3","Prtn3","neonate",0.130332393997738,0.0519196767701196,63257,0.50667211328976,0.261130797797485,0.524746168586225,3.30882352941176,1.96078431372549
"Ptgdr2","Ptgdr2","neonate",0.129403550639648,0.0509693090455661,63262,0.506712161988979,0.258277645854715,0.523513523215414,3.30882352941176,1.96078431372549
"Itga8","Itga8","neonate",0.495730279934535,0.05069168121034,63211.5,0.506307670126874,0.598734123819205,0.809064643738979,11.7647058823529,10.4575163398693
"Cd5l","Cd5l","neonate",0.12613150120752,0.0503687686831754,63264,0.506728181468666,0.25714243885728,0.523513523215414,3.30882352941176,1.96078431372549
"Igfbp3","Igfbp3","neonate",0.229535256318944,0.0500161405064718,63144.5,0.50577101755735,0.480677507441456,0.726114355938079,5.51470588235294,4.35729847494553
"Sigirr","Sigirr","neonate",0.320858528325441,0.0498437403915017,63174.5,0.506011309752659,0.538303075046385,0.769997368466637,7.72058823529412,6.5359477124183
"Ppara","Ppara","neonate",0.102101988302453,0.0498039580066054,63213.5,0.506323689606562,0.211709117363933,0.472201319937005,2.57352941176471,1.30718954248366
"Lyn","Lyn","neonate",0.141974332801626,0.0493139814642614,63333,0.507280853517878,0.244025205055796,0.512078941885402,3.67647058823529,2.17864923747277
"Ptprc","Ptprc","neonate",4.58586365702905,0.0488226179377378,65402,0.523853005254389,0.280612261670482,0.545361452018461,100,100
"Mtor","Mtor","neonate",0.675881482913418,0.0485470045911195,63253,0.506640074330386,0.634452297110702,0.824685222247012,16.5441176470588,15.0326797385621
"Mb","Mb","neonate",0.275021758303994,0.0485453083815919,63221,0.506383762655389,0.488416706117379,0.73368979008937,6.98529411764706,5.66448801742919
"Trmt5","Trmt5","neonate",0.163195193313561,0.0482799287027816,63189,0.506127450980392,0.369509688332703,0.639585345950876,4.04411764705882,2.8322440087146
"H2-Aa","H2-Aa","neonate",0.496466084543964,0.0481663544002356,63126.5,0.505626842240164,0.645963659347786,0.829888237509282,12.1323529411765,11.1111111111111
"Ngfr","Ngfr","neonate",0.277266470540134,0.0479358069400137,63242,0.506551967192106,0.477024820377643,0.726114355938079,6.98529411764706,5.66448801742919
"Fabp4","Fabp4","neonate",0.176763575821421,0.0475799075111516,63143.5,0.505763007817506,0.425237092076207,0.684913377705942,4.41176470588235,3.26797385620915
"Ptk2","Ptk2","neonate",0.157620725869224,0.0471575914104824,63294,0.506968473663975,0.297469349098469,0.560636939605243,4.04411764705882,2.61437908496732
"Cxcl2","Cxcl2","neonate",0.325496134103263,0.0470467003529176,63218.5,0.50636373830578,0.522192970570944,0.759760450330529,8.08823529411765,6.75381263616558
"Selenop","Selenop","neonate",0.503429411773962,0.0469905849323617,63217.5,0.506355728565936,0.605693319746444,0.811661612617211,12.5,11.1111111111111
"Gzmg","Gzmg","neonate",0.117709916277006,0.046958924382026,63173,0.505999295142894,0.284552341622156,0.54874020231584,2.94117647058824,1.74291938997821
"Notch3","Notch3","neonate",0.131477153644645,0.0468437353299366,63135.5,0.505698929898757,0.349908386837163,0.61516690322044,3.30882352941176,2.17864923747277
"Bst2","Bst2","neonate",1.09372057650641,0.0467193031278115,63080.5,0.505258394207356,0.756987666136696,0.895274855442807,26.4705882352941,25.2723311546841
"Cuzd1","Cuzd1","neonate",0.138117426217968,0.0466980918692301,63337.5,0.507316897347174,0.241697193974688,0.510534115238907,3.67647058823529,2.17864923747277
"Efna5","Efna5","neonate",0.211632596153206,0.0461099193119868,63159,0.505887158785083,0.452762856461003,0.709755609892484,5.14705882352941,3.92156862745098
"Hif1a","Hif1a","neonate",0.150441476400661,0.0460733069857156,63092.5,0.50535451108548,0.413441113622686,0.674633044651094,3.67647058823529,2.61437908496732
"Tpsb2","Tpsb2","neonate",0.153002114356742,0.046020159915663,63180.5,0.506059368191721,0.374855596277216,0.646256340694684,4.04411764705882,2.8322440087146
"Vegfa","Vegfa","neonate",0.671846352059762,0.0459586615633721,63169,0.505967256183519,0.665693965913187,0.836944368241421,16.1764705882353,14.5969498910675
"Dhrs2","Dhrs2","neonate",0.321001510089956,0.0455680033634282,63119,0.505566769191337,0.578927104327931,0.800038706678165,8.08823529411765,6.97167755991285
"Fgf1","Fgf1","neonate",0.136984014167315,0.0455356231940399,63132,0.505670895809304,0.352285363212731,0.616190363373847,3.30882352941176,2.17864923747277
"Krt10","Krt10","neonate",0.108804663688543,0.0450189516074272,63288.5,0.506924420094835,0.20233924444048,0.457442690945937,2.94117647058824,1.52505446623094
"Cav1","Cav1","neonate",0.287152072842913,0.0449866471354042,63034,0.504885941304626,0.603418353497438,0.811183972199312,6.98529411764706,6.10021786492375
"Efna1","Efna1","neonate",0.16623321794323,0.044592845225241,63056.5,0.505066160451109,0.466996794106321,0.721853959262018,4.04411764705882,3.05010893246187
"Ccl17","Ccl17","neonate",0.235761104816474,0.0445860436418647,63091,0.505342496475714,0.530120783776033,0.764877599746317,5.88235294117647,4.79302832244009
"Clec4a1","Clec4a1","neonate",0.175606808125615,0.044385173912065,63141,0.505742983467897,0.426848684610201,0.686400223478017,4.41176470588235,3.26797385620915
"C5ar2","C5ar2","neonate",0.16562747576446,0.0441945809304983,63048.5,0.505002082532359,0.472654403778461,0.726114355938079,4.04411764705882,3.05010893246187
"Krt86","Krt86","neonate",0.0795403206707425,0.0441627044449816,63251,0.506624054850699,0.136606959756515,0.369097937336708,2.20588235294118,0.871459694989107
"Il12rb2","Il12rb2","neonate",0.171237778223112,0.0440316374610033,63051.5,0.50502611175189,0.470528354799563,0.725064559096081,4.04411764705882,3.05010893246187
"Entpd1","Entpd1","neonate",0.476595075535459,0.0439975214434963,63004.5,0.504649653979239,0.701276561942161,0.864113492964899,11.7647058823529,10.8932461873638
"Tnfsf4","Tnfsf4","neonate",0.0833884155435648,0.0437613141320069,63126,0.505622837370242,0.228029616564206,0.489968809729554,2.20588235294118,1.08932461873638
"Tnfrsf13b","Tnfrsf13b","neonate",0.321443571925499,0.0427042995681098,63068.5,0.505162277329232,0.600509364460225,0.809064643738979,7.72058823529412,6.75381263616558
"Il36g","Il36g","neonate",0.152522758444448,0.0427019552432815,63168,0.505959246443676,0.382803809106543,0.654488331853904,4.04411764705882,2.8322440087146
"Ahr","Ahr","neonate",0.277805680087092,0.0426466086682976,62943.5,0.504161059848776,0.651666688336757,0.830833360961312,6.61764705882353,5.88235294117647
"Ppard","Ppard","neonate",0.343107277221315,0.0426350865851588,63000,0.504613610149942,0.656341797722906,0.834659148379767,8.45588235294118,7.62527233115468
"Foxp3","Foxp3","neonate",0.169000086973268,0.0420537804031128,63037.5,0.504913975394079,0.480494854641442,0.726114355938079,4.04411764705882,3.05010893246187
"Cmklr1","Cmklr1","neonate",0.331140252836284,0.0419706335854179,63089,0.505326476996027,0.604523261127472,0.811183972199312,8.45588235294118,7.40740740740741
"Cyp1b1","Cyp1b1","neonate",0.226876081405949,0.0418366410326022,63105,0.505454632833526,0.521516706715679,0.759760450330529,5.88235294117647,4.79302832244009
"Oas2","Oas2","neonate",0.287459344228762,0.0417770284200125,63263.5,0.506724176598744,0.474547758012954,0.726114355938079,7.35294117647059,5.88235294117647
"Fgfr2","Fgfr2","neonate",0.184222317368624,0.0416195051908357,62895,0.503772587466359,0.614144137348334,0.815168623951898,4.41176470588235,3.7037037037037
"Adgrg3","Adgrg3","neonate",0.271585872639305,0.0415182046224161,63112.5,0.505514705882353,0.553633470531102,0.784095287149373,6.98529411764706,5.88235294117647
"Atf3","Atf3","neonate",0.143184308795772,0.0410391555953258,63087,0.50531045751634,0.417297215359599,0.679812620446928,3.67647058823529,2.61437908496732
"Il2","Il2","neonate",0.143677402870126,0.0409276828038561,63086,0.505302447776496,0.418000677171839,0.679847757162029,3.67647058823529,2.61437908496732
"Fyn","Fyn","neonate",1.39641204569708,0.0406192603085034,62842,0.503348071254646,0.854837900583847,0.931446324461306,32.7205882352941,31.3725490196078
"Krt6b","Krt6b","neonate",0.142651017724396,0.0399709000097021,63083.5,0.505282423426887,0.419762098092142,0.680492376907099,3.67647058823529,2.61437908496732
"S100a2","S100a2","neonate",0.454934586553933,0.0395985333434428,63060.5,0.505098199410483,0.663511630199108,0.836817224843179,11.0294117647059,10.0217864923747
"H2-Q2","H2-Q2","neonate",0.259101904856219,0.0392891722233097,63037,0.504909970524157,0.577795398150254,0.800038706678165,6.25,5.22875816993464
"Itk","Itk","neonate",1.86551533223914,0.039236497215223,63303.5,0.50704456619249,0.7230151011755,0.880153914373594,42.2794117647059,42.2657952069717
"Dmbt1","Dmbt1","neonate",0.131172289051102,0.0390990520787167,63004,0.504645649109317,0.457419636033531,0.713689166080486,3.30882352941176,2.39651416122004
"Col5a2","Col5a2","neonate",0.286359710599709,0.0389318540824091,63018,0.504757785467128,0.612959309300335,0.815168623951898,6.98529411764706,6.10021786492375
"Nlrp2","Nlrp2","neonate",0.213040823346381,0.0382761443654757,63039.5,0.504929994873767,0.535591233007285,0.768322963033473,5.14705882352941,4.13943355119826
"Map1lc3b","Map1lc3b","neonate",0.53584564692478,0.0382454289754701,63084.5,0.505290433166731,0.676663880465436,0.846341417552756,13.2352941176471,11.9825708061002
"Itgb1","Itgb1","neonate",0.526953875599661,0.0380309250276675,63107.5,0.505474657183135,0.663015624458934,0.836817224843179,12.8676470588235,11.7647058823529
"Jag1","Jag1","neonate",0.372743968182141,0.0377625731121117,63167.5,0.505955241573754,0.5828690955463,0.800466147410576,9.55882352941176,8.27886710239651
"Cdh19","Cdh19","neonate",0.0545520053615321,0.0373742059609055,63068,0.505158272459311,0.135671272030226,0.369026428498674,1.47058823529412,0.435729847494553
"Prdm1","Prdm1","neonate",0.337474597208081,0.0373201317384812,62888.5,0.503720524157375,0.715412076231265,0.87624796069112,8.08823529411765,7.40740740740741
"P2rx5","P2rx5","neonate",0.137155449765674,0.0371156372460072,63189,0.506127450980392,0.338382615207978,0.602552071337242,3.67647058823529,2.39651416122004
"Il13ra1","Il13ra1","neonate",0.267046275417882,0.0363223547215778,63021.5,0.504785819556581,0.599724119590072,0.809064643738979,6.61764705882353,5.66448801742919
"Epha3","Epha3","neonate",0.220995657657881,0.035972270232857,63003.5,0.504641644239395,0.575775656173967,0.799510207807026,5.51470588235294,4.57516339869281
"Becn1","Becn1","neonate",0.508216833317265,0.0353734364359182,63045.5,0.504978053312828,0.689041688574777,0.854445974513748,12.5,11.5468409586057
"Igfbp7","Igfbp7","neonate",2.37407914044869,0.0348451072076448,61613,0.4935041009868,0.755083855838868,0.894083853053862,53.3088235294118,50.5446623093682
"Agr2","Agr2","neonate",0.152074463508958,0.0346336321646624,63041.5,0.504946014353454,0.477635609720611,0.726114355938079,4.04411764705882,3.05010893246187
"Celsr2","Celsr2","neonate",0.148728698131595,0.0344944821493848,62953,0.504237152377291,0.526555122805014,0.760833996284926,3.67647058823529,2.8322440087146
"Col14a1","Col14a1","neonate",0.0940131479273918,0.0342425619697576,63071,0.505182301678841,0.323752397850706,0.594440406366767,2.57352941176471,1.52505446623094
"Flt1","Flt1","neonate",0.205188436603936,0.0341988019072926,62932,0.504068947840574,0.614272551712929,0.815168623951898,5.14705882352941,4.35729847494553
